IP,Target C2,OpenPorts,Score(Inbound/Outbound),Country,Scan Time
150.136.90.238,c2_covenant,7443,Critical/Critical,US,2024-10-18 23:32:46
78.129.165.233,c2_posh,443,Low/Critical,GB,2024-10-19 07:50:09
68.183.19.125,c2_mythic,80,Critical/Critical,US,2024-10-25 10:50:38
98.66.139.133,c2_havoc,80,Critical/Critical,SG,2024-10-25 06:33:38
92.205.183.253,c2_meshagent,443,Moderate/Critical,FR,2024-10-26 03:15:19
74.175.81.231,c2_metasploit,3790,Safe/Critical,US,2024-10-22 13:29:34
139.99.155.23,c2_meshagent,80,Moderate/Critical,US,2024-10-26 01:05:28
20.188.119.195,c2_havoc,443,Low/Critical,BR,2024-10-25 10:47:36
66.85.173.48,c2_metasploit,3790,Critical/Critical,NL,2024-10-22 12:14:56
165.227.250.1,c2_mythic,80,Critical/Critical,US,2024-10-25 15:41:09
13.36.144.221,c2_covenant,7443,Low/Critical,US,2024-10-03 21:16:45
77.88.193.133,c2_metasploit,3790,Safe/Critical,RU,2024-10-22 14:15:18
92.51.2.17,c2_metasploit,3790,Critical/Critical,HK,2024-10-22 14:47:48
18.118.215.209,c2_havoc,443,Low/Critical,FR,2024-10-23 19:29:46
161.35.239.147,c2_havoc,80,Low/Critical,US,2024-10-25 03:23:15
45.89.28.94,c2_mythic,80,Moderate/Critical,US,2024-10-25 15:37:23
172.234.199.47,c2_meshagent,443,Critical/Critical,FR,2024-10-26 01:12:36
46.235.224.220,c2_mythic,80,Safe/Safe,US,2024-10-25 18:12:03
68.183.123.72,c2_havoc,443,Low/Critical,HK,2024-10-21 07:03:05
77.92.95.127,c2_metasploit,3790,Critical/Critical,US,2024-10-22 12:10:19
52.188.13.228,c2_metasploit,3790,Low/Critical,US,2024-10-22 10:55:57
103.152.254.139,c2_havoc,443,Safe/Critical,US,2024-10-22 22:26:49
188.166.180.187,c2_mythic,443,Low/Critical,US,2024-10-25 06:33:15
94.156.104.66,c2_meshagent,443,Safe/Critical,GB,2024-10-26 04:40:11
139.59.23.18,c2_meshagent,443,Low/Critical,DE,2024-10-26 01:32:29
51.254.33.199,c2_metasploit,3790,Low/Critical,IT,2024-10-22 09:51:17
88.99.213.30,c2_metasploit,3790,Dangerous/Critical,HU,2024-10-22 14:34:08
91.121.144.27,c2_metasploit,443,Low/Critical,DE,2024-10-23 03:51:15
192.81.135.7,c2_mythic,80,Low/Critical,US,2024-10-25 13:07:30
4.236.181.11,c2_mythic,443,Low/Critical,US,2024-10-25 15:46:39
172.233.255.155,c2_meshagent,443,Low/Critical,ES,2024-10-26 01:11:42
54.37.139.180,c2_mythic,80,Critical/Critical,US,2024-10-25 18:47:26
65.1.73.230,c2_mythic,443,Low/Critical,DE,2024-10-25 18:43:21
85.206.170.167,c2_metasploit,3790,Safe/Critical,DE,2024-10-22 14:15:38
93.108.239.154,c2_meshagent,443,Safe/Critical,PT,2024-10-26 04:24:50
67.222.5.193,c2_mythic,80,Safe/Critical,US,2024-10-25 09:15:03
94.72.105.109,c2_meshagent,443,Moderate/Critical,GB,2024-10-26 04:52:18
176.31.163.140,c2_havoc,80,Low/Critical,SG,2024-10-22 01:22:42
91.116.36.188,c2_meshagent,80,Safe/Critical,FR,2024-10-26 01:13:39
20.51.213.216,c2_havoc,443,Low/Critical,BE,2024-10-20 17:09:06
162.19.94.108,c2_mythic,443,Safe/Critical,US,2024-10-25 07:47:43
172.232.2.250,c2_meshagent,80,Low/Critical,US,2024-10-26 01:12:25
185.193.126.192,c2_havoc,443,Critical/Critical,RU,2024-10-24 18:16:07
87.107.164.207,c2_metasploit,3790,Moderate/Critical,RU,2024-10-22 14:41:57
65.188.96.117,c2_mythic,443,Critical/Critical,RO,2024-10-25 08:43:04
94.16.120.105,c2_meshagent,443,Safe/Critical,SI,2024-10-26 03:52:47
140.143.119.10,c2_havoc,443,Low/Critical,US,2024-10-23 10:59:44
45.55.107.254,c2_mythic,80,Low/Critical,FR,2024-10-25 16:11:40
172.233.158.36,c2_meshagent,443,Low/Critical,ES,2024-10-26 01:17:22
204.48.21.144,c2_havoc,443,Low/Critical,DE,2024-10-21 01:41:00
