IP,Target C2,OpenPorts,Score(Inbound/Outbound),Country,Scan Time
13.233.251.64,c2_covenant,7443,Low/Critical,US,2024-09-18 01:06:04
20.84.113.146,c2_mythic,443,Low/Critical,US,2024-10-07 04:02:07
91.206.14.228,c2_havoc,443,Critical/Critical,GB,2024-10-03 22:50:06
62.159.121.157,c2_meshagent,80,Safe/Critical,HK,2024-10-07 02:36:20
77.221.152.198,c2_metasploit,3790,Safe/Critical,NL,2024-09-26 22:06:52
212.60.27.185,c2_meshagent,443,Safe/Critical,US,2024-10-07 01:48:32
13.36.144.221,c2_covenant,7443,Low/Critical,US,2024-10-03 21:16:45
159.65.223.78,c2_mythic,443,Critical/Critical,US,2024-10-06 10:13:05
20.120.28.92,c2_meshagent,443,Low/Critical,PL,2024-10-07 02:18:03
62.240.153.19,c2_meshagent,443,Safe/Critical,DE,2024-10-07 02:26:21
210.2.169.247,c2_havoc,443,Safe/Critical,DE,2024-09-29 23:35:20
20.208.137.120,c2_meshagent,443,Critical/Critical,CH,2024-10-07 03:31:25
20.243.255.185,c2_meshagent,443,Critical/Critical,US,2024-10-07 02:09:34
52.3.8.179,c2_metasploit,3790,Critical/Critical,US,2024-09-26 20:23:07
62.20.208.5,c2_meshagent,80,Moderate/Critical,DE,2024-10-07 02:54:27
103.195.6.58,c2_havoc,80,Safe/Critical,US,2024-10-02 12:37:07
68.183.155.253,c2_havoc,443,Critical/Low,US,2024-10-01 10:00:51
208.78.218.114,c2_mythic,443,Critical/Critical,US,2024-10-06 15:56:32
89.111.133.213,c2_metasploit,3790,Safe/Critical,DE,2024-09-27 00:12:46
45.32.128.142,c2_havoc,443,Moderate/Critical,PK,2024-09-30 16:20:43
63.157.3.61,c2_meshagent,443,Moderate/Critical,US,2024-10-07 03:01:25
162.19.94.108,c2_mythic,80,Safe/Critical,US,2024-10-06 13:13:59
83.97.73.121,c2_metasploit,3790,Safe/Critical,DE,2024-09-26 23:59:52
165.227.250.1,c2_mythic,80,Critical/Critical,GB,2024-10-06 17:21:29
20.172.132.26,c2_meshagent,443,Low/Critical,DE,2024-10-07 03:10:28
20.51.213.216,c2_havoc,443,Low/Critical,GB,2024-10-06 20:39:01
151.248.151.37,c2_mythic,443,Safe/Low,FR,2024-10-06 04:48:43
63.135.183.186,c2_meshagent,443,Safe/Critical,US,2024-10-07 03:06:49
91.223.82.25,c2_metasploit,3790,Critical/Critical,DE,2024-09-27 00:12:31
184.168.21.97,c2_mythic,443,Critical/Critical,AU,2024-10-06 08:52:50
185.38.142.151,c2_havoc,443,Moderate/Critical,HK,2024-10-07 02:57:02
137.184.45.196,c2_havoc,443,Low/Critical,US,2024-10-07 03:20:40
212.227.170.221,c2_meshagent,80,Safe/Critical,DE,2024-10-07 03:01:49
192.163.197.248,c2_mythic,443,Safe/Critical,SG,2024-10-06 17:27:06
180.150.55.144,c2_mythic,80,Moderate/Critical,AR,2024-10-06 08:04:20
35.233.38.208,c2_covenant,7443,Low/Critical,US,2024-10-05 16:07:09
5.206.224.211,c2_havoc,443,Moderate/Critical,AU,2024-09-23 21:24:33
74.48.125.18,c2_metasploit,3790,Safe/Critical,US,2024-09-26 22:45:05
20.57.168.200,c2_meshagent,80,Low/Critical,DK,2024-10-07 02:22:15
20.115.69.101,c2_meshagent,80,Low/Critical,CN,2024-10-07 02:11:28
159.223.92.16,c2_havoc,443,Critical/Low,PT,2024-09-20 22:42:18
151.115.73.165,c2_meshagent,443,Moderate/Critical,US,2024-10-07 02:03:20
65.1.73.232,c2_mythic,80,Critical/Critical,CA,2024-10-06 12:23:43
192.99.229.143,c2_mythic,80,Safe/Critical,US,2024-10-05 17:11:13
138.197.37.104,c2_havoc,8443,Low/Low,NL,2024-10-03 04:46:25
192.210.226.110,c2_metasploit,3790,Safe/Critical,FI,2024-09-27 01:18:50
62.232.90.76,c2_meshagent,80,Moderate/Critical,DE,2024-10-07 02:50:39
150.136.25.249,c2_mythic,443,Low/Critical,GB,2024-10-06 03:01:39
103.136.43.10,c2_covenant,7443,Safe/Critical,RU,2024-09-17 00:14:33
20.218.152.181,c2_meshagent,443,Low/Critical,US,2024-10-07 02:34:15
