IP,Target C2,OpenPorts,Score(Inbound/Outbound),Country,Scan Time
147.182.158.94,c2_covenant,7443,Low/Critical,CA,2024-09-17 05:51:16
185.234.216.64,c2_posh,443,Safe/Critical,RU,2024-09-25 15:54:17
167.71.131.149,c2_mythic,80,Critical/Critical,GB,2024-10-09 12:31:19
57.129.16.213,c2_havoc,443,Low/Critical,BG,2024-10-09 12:57:50
87.147.237.175,c2_meshagent,80,Safe/Critical,DE,2024-10-10 01:48:47
64.225.81.244,c2_metasploit,3790,Low/Critical,CN,2024-10-09 14:49:37
85.10.203.233,c2_meshagent,80,Safe/Critical,DE,2024-10-10 01:19:00
137.184.45.196,c2_havoc,443,Low/Critical,US,2024-10-08 18:57:52
151.248.151.37,c2_mythic,443,Safe/Critical,AU,2024-10-09 18:15:31
89.111.133.213,c2_metasploit,3790,Safe/Critical,RU,2024-10-09 16:32:52
134.158.128.14,c2_meshagent,443,Safe/Critical,US,2024-10-10 03:00:55
68.183.155.253,c2_havoc,443,Critical/Low,DE,2024-09-29 23:35:20
52.188.13.228,c2_metasploit,3790,Low/Critical,US,2024-10-09 13:27:19
62.138.184.20,c2_metasploit,3790,Safe/Critical,FR,2024-10-09 15:01:54
62.66.146.207,c2_meshagent,443,Safe/Critical,DK,2024-10-10 02:07:45
87.229.94.231,c2_metasploit,3790,Critical/Critical,FR,2024-10-09 16:32:52
139.59.183.153,c2_mythic,80,Low/Critical,SE,2024-10-10 00:50:50
66.85.173.48,c2_metasploit,3790,Critical/Critical,US,2024-10-09 15:21:02
87.106.253.167,c2_meshagent,80,Safe/Critical,DE,2024-10-10 01:51:59
47.236.24.118,c2_metasploit,3790,Critical/Critical,CN,2024-10-09 12:37:05
142.93.244.149,c2_mythic,443,Low/Critical,FR,2024-10-09 00:06:01
13.94.148.138,c2_meshagent,80,Low/Critical,DE,2024-10-10 01:25:56
85.215.77.159,c2_meshagent,80,Moderate/Critical,NL,2024-10-10 01:16:48
139.60.20.34,c2_meshagent,443,Moderate/Critical,FR,2024-10-10 02:42:54
209.208.110.104,c2_havoc,443,Safe/Critical,US,2024-10-07 03:20:40
51.38.113.200,c2_covenant,7443,Low/Critical,NL,2024-09-19 16:39:08
91.206.14.228,c2_havoc,443,Critical/Critical,GB,2024-10-06 20:39:01
45.61.137.180,c2_havoc,443,Safe/Critical,AU,2024-09-23 21:28:40
85.214.111.149,c2_metasploit,3790,Safe/Safe,NL,2024-10-09 16:31:52
170.64.225.124,c2_havoc,443,Low/Safe,KR,2024-09-24 01:46:11
158.247.198.34,c2_havoc,443,Critical/Critical,US,2024-09-24 02:14:54
35.212.15.216,c2_mythic,80,Low/Critical,IN,2024-10-09 18:13:38
185.140.12.198,c2_havoc,443,Moderate/Critical,US,2024-09-25 01:32:12
37.27.10.240,c2_mythic,443,Moderate/Critical,US,2024-10-10 02:54:05
85.198.110.185,c2_metasploit,3790,Critical/Critical,DE,2024-10-09 16:31:51
172.211.39.141,c2_havoc,443,Critical/Critical,FR,2024-10-08 12:12:45
87.120.116.79,c2_meshagent,80,Safe/Critical,HU,2024-10-10 01:52:51
178.33.41.145,c2_mythic,443,Safe/Critical,CA,2024-10-09 02:31:18
60.191.208.227,c2_metasploit,3790,Critical/Critical,DE,2024-10-09 16:19:05
103.136.43.10,c2_covenant,7443,Safe/Critical,RU,2024-09-17 00:14:33
81.169.203.77,c2_mythic,8080,Critical/Critical,US,2024-10-09 07:06:39
167.172.44.72,c2_mythic,443,Critical/Critical,US,2024-10-09 06:06:33
68.183.19.125,c2_mythic,80,Critical/Critical,US,2024-10-09 18:23:26
47.98.175.15,c2_metasploit,3790,Moderate/Critical,US,2024-10-09 12:36:21
66.115.138.116,c2_mythic,80,Critical/Critical,US,2024-10-09 18:38:25
63.250.53.40,c2_meshagent,443,Dangerous/Critical,FI,2024-10-10 02:46:09
139.144.31.55,c2_havoc,443,Low/Critical,US,2024-10-02 00:59:41
37.120.162.212,c2_mythic,443,Critical/Critical,RU,2024-10-09 19:40:00
91.245.255.55,c2_metasploit,3790,Safe/Critical,DE,2024-10-09 16:41:17
62.156.237.235,c2_meshagent,80,Safe/Critical,SG,2024-10-10 02:30:50
