IP,Target C2,OpenPorts,Score(Inbound/Outbound),Country,Scan Time
45.55.38.145,c2_covenant,7443,Low/Critical,US,2024-10-18 23:32:46
78.129.165.233,c2_posh,443,Critical/Critical,GB,2024-10-28 03:00:48
208.78.218.114,c2_mythic,80,Critical/Critical,US,2024-10-29 21:49:09
47.253.151.200,c2_havoc,443,Moderate/Critical,NL,2024-10-29 01:51:09
58.96.24.97,c2_meshagent,443,Critical/Critical,CA,2024-10-30 02:53:21
91.245.255.55,c2_metasploit,3790,Safe/Critical,US,2024-10-22 16:06:09
45.155.207.15,c2_meshagent,80,Safe/Critical,DE,2024-10-30 00:39:22
5.206.199.231,c2_meshagent,443,Safe/Critical,US,2024-10-30 02:18:46
176.31.163.140,c2_havoc,443,Low/Critical,US,2024-10-29 02:52:39
5.61.49.14,c2_meshagent,80,Safe/Critical,DE,2024-10-30 02:30:04
5.182.87.77,c2_metasploit,3790,Safe/Critical,GB,2024-10-22 10:08:45
35.160.146.244,c2_mythic,80,Low/Critical,US,2024-10-29 16:09:54
174.138.41.37,c2_mythic,443,Critical/Critical,US,2024-10-29 10:34:23
18.116.50.120,c2_meshagent,443,Critical/Critical,US,2024-10-30 02:04:24
96.38.101.107,c2_meshagent,443,Safe/Critical,US,2024-10-30 01:26:09
210.2.169.247,c2_havoc,443,Safe/Critical,FR,2024-10-30 02:10:26
62.68.75.16,c2_havoc,443,Safe/Critical,FR,2024-10-29 08:51:02
89.44.9.238,c2_metasploit,3790,Safe/Critical,HU,2024-10-22 14:34:08
20.2.251.56,c2_havoc,443,Low/Critical,FR,2024-10-26 16:53:46
173.230.157.113,c2_mythic,443,Critical/Critical,US,2024-10-29 07:47:06
99.117.95.211,C2,80,Safe/Critical,AZ,2024-10-30 02:31:12
54.175.31.82,c2_mythic,80,Low/Critical,US,2024-10-29 05:05:15
173.225.103.212,c2_mythic,80,Moderate/Critical,US,2024-10-29 07:33:03
193.149.189.27,c2_havoc,80,Safe/Critical,US,2024-10-23 23:25:47
176.126.241.186,c2_mythic,443,Safe/Critical,GB,2024-10-29 14:12:17
34.238.110.222,c2_havoc,80,Low/Critical,US,2024-10-27 19:22:23
45.32.140.174,c2_mythic,80,Critical/Critical,FI,2024-10-29 22:04:25
83.229.85.182,c2_metasploit,3790,Safe/Critical,IR,2024-10-22 13:49:10
5.188.34.125,c2_meshagent,443,Moderate/Critical,US,2024-10-30 02:39:57
5.197.16.68,c2_meshagent,80,Critical/Critical,NL,2024-10-30 02:31:19
98.142.95.254,c2_metasploit,443,Safe/Critical,IN,2024-10-23 18:59:53
13.36.144.221,c2_covenant,7443,Low/Critical,FR,2024-10-18 07:56:55
96.74.170.101,c2_meshagent,443,Moderate/Critical,US,2024-10-30 01:26:25
54.164.113.46,c2_mythic,443,Critical/Critical,DE,2024-10-29 05:47:26
198.46.190.142,c2_havoc,443,Safe/Critical,US,2024-10-26 17:10:00
65.108.218.44,c2_mythic,80,Moderate/Critical,IN,2024-10-29 22:21:18
184.168.21.97,c2_mythic,80,Critical/Critical,GB,2024-10-29 07:50:41
176.126.242.25,c2_mythic,80,Safe/Critical,US,2024-10-29 07:29:07
212.46.38.224,c2_havoc,80,Safe/Critical,US,2024-10-28 22:03:18
58.27.246.114,c2_meshagent,443,Moderate/Critical,FR,2024-10-30 03:13:46
192.163.197.248,c2_mythic,80,Safe/Critical,RO,2024-10-29 11:32:03
5.161.46.99,c2_meshagent,80,Safe/Critical,KZ,2024-10-30 02:19:53
99.226.158.27,C2,8787,Safe/Critical,CN,2024-10-30 02:48:33
45.32.128.142,c2_havoc,443,Moderate/Critical,FI,2024-10-27 12:10:30
98.187.161.247,c2_meshagent,443,Safe/Critical,US,2024-10-30 02:42:49
89.111.133.213,c2_metasploit,3790,Safe/Critical,DE,2024-10-22 14:34:59
178.63.172.20,c2_metasploit,3790,Moderate/Critical,FR,2024-10-22 14:50:56
54.160.179.84,c2_metasploit,3790,Low/Critical,US,2024-10-22 10:55:57
35.238.61.25,c2_mythic,80,Low/Critical,US,2024-10-29 14:03:01
65.1.73.230,c2_mythic,80,Low/Critical,US,2024-10-29 23:41:21
